,Left,Right,Conf,Lift,ChiSquared,AllConf,Kulc,IR
0,学校 ,组织机构 ,0.8531611148878314,7.840108083857557,9587.58658425094,0.8531611148878314,0.8786698946197082,0.05174563591022439
1,组织机构 ,学校 ,0.904178674351585,7.840108083857557,9587.586584250937,0.8531611148878314,0.8786698946197082,0.05174563591022439
2,公司 ,组织 ,0.9464285714285713,14.23549107142857,12030.07760341296,0.9464285714285713,0.9732142857142856,0.053571428571428714
3,组织 ,公司 ,1.0,14.23549107142857,12030.077603412958,0.9464285714285713,0.9732142857142856,0.053571428571428714
4,学校 ,中国大学 ,0.6240652617267165,8.450055640471621,7480.58576228604,0.6240652617267165,0.7992937773601735,0.3538461538461537
5,中国大学 ,学校 ,0.9745222929936305,8.450055640471621,7480.585762286039,0.6240652617267165,0.7992937773601735,0.3538461538461537
6,政治人物 ,人物 ,0.8887744593202885,2.7595711364728044,3415.138423301901,0.2100778967867576,0.549426178053523,0.7440702087286528
7,科学家 ,人物 ,0.9288256227758007,2.883926684154172,3369.69806855195,0.190603700097371,0.5597146614365859,0.7833493282149713
8,画家 ,人物 ,0.8540145985401459,2.651644645662016,3056.690138740658,0.17088607594936708,0.5124503372447565,0.7771996215704824
9,音乐 ,音乐作品 ,0.8115942028985508,15.290818401729712,10156.687419473366,0.8115942028985508,0.9021043392631602,0.18127250900360134
10,音乐作品 ,音乐 ,0.9926144756277696,15.290818401729712,10156.687419473366,0.8115942028985508,0.9021043392631602,0.18127250900360134
11,中国大学 ,组织机构 ,0.7940552016985137,7.296955401775607,5093.000500375383,0.5389048991354466,0.6664800504169801,0.281921618204804
12,组织机构 ,中国大学 ,0.5389048991354466,7.296955401775607,5093.000500375384,0.5389048991354466,0.6664800504169801,0.281921618204804
13,体育人物 ,运动员 ,0.8072009291521487,14.771661192734085,10144.327105565071,0.8072009291521487,0.9021657443465192,0.19003476245654685
14,运动员 ,体育人物 ,0.9971305595408896,14.771661192734085,10144.327105565066,0.8072009291521487,0.9021657443465192,0.19003476245654685
15,演员 ,人物 ,0.9046961325966851,2.809006614233379,3078.506980354044,0.1594449853943525,0.5320705589955188,0.81015082595164
16,体育人物 ,人物 ,0.8083623693379791,2.5098982524113738,2958.3281445904145,0.1694255111976631,0.4888939402678211,0.7598876667446759
17,电子游戏 ,游戏 ,0.9845890410958904,18.970442929272025,10829.39541580165,0.8685800604229607,0.9265845507594255,0.11624441132637853
18,游戏 ,电子游戏 ,0.8685800604229607,18.970442929272025,10829.39541580165,0.8685800604229607,0.9265845507594255,0.11624441132637853
19,美术家 ,画家 ,0.952887537993921,14.78598606704679,9110.802516488526,0.7627737226277372,0.8578306303108292,0.19226260257913255
20,画家 ,美术家 ,0.7627737226277372,14.78598606704679,9110.802516488528,0.7627737226277372,0.8578306303108292,0.19226260257913255
21,游戏作品 ,游戏 ,0.9981684981684982,19.23208337483262,10391.550064038496,0.823262839879154,0.9107156690238261,0.17496229260935148
22,游戏 ,游戏作品 ,0.823262839879154,19.23208337483262,10391.550064038496,0.823262839879154,0.9107156690238261,0.17496229260935148
23,电子游戏 ,游戏作品 ,0.886986301369863,20.72071478749561,10653.20522015833,0.886986301369863,0.9178521250439058,0.06209150326797387
24,游戏作品 ,电子游戏 ,0.9487179487179487,20.72071478749561,10653.20522015833,0.886986301369863,0.9178521250439058,0.06209150326797387
25,出版物 ,期刊 ,0.9840255591054314,19.580726999048014,12029.782061490067,0.9609984399375976,0.9725119995215146,0.023041474654377923
26,期刊 ,出版物 ,0.9609984399375976,19.580726999048014,12029.782061490067,0.9609984399375976,0.9725119995215146,0.023041474654377923
27,运动员 ,人物 ,0.8665710186513631,2.690631290871017,2917.9302561180493,0.14703018500486856,0.5068006018281158,0.8119495358248037
28,外国大学 ,学校 ,0.9855855855855855,8.545985142178207,4471.0959816346585,0.37185588035350103,0.6787207329695433,0.6193373901284651
29,美术家 ,人物 ,0.8601823708206687,2.6707950681152943,2844.210778142855,0.13777994157740994,0.4989811561990393,0.8214285714285714
30,音乐 ,单曲 ,0.6086956521739132,15.193567599761765,7481.717531320771,0.6086956521739132,0.7974985110184635,0.37964071856287424
31,单曲 ,音乐 ,0.9863013698630138,15.193567599761765,7481.717531320772,0.6086956521739132,0.7974985110184635,0.37964071856287424
32,flash游戏 ,游戏作品 ,0.9959266802443992,23.265649828786287,11326.73894824076,0.8956043956043956,0.9457655379243974,0.10036496350364967
33,游戏作品 ,flash游戏 ,0.8956043956043956,23.265649828786287,11326.73894824076,0.8956043956043956,0.9457655379243974,0.10036496350364967
34,flash游戏 ,游戏 ,0.9959266802443992,19.188889435826756,9264.97578360174,0.7386706948640483,0.8672986875542238,0.25753012048192775
35,游戏 ,flash游戏 ,0.7386706948640483,19.188889435826756,9264.975783601742,0.7386706948640483,0.8672986875542238,0.25753012048192775
36,外国大学 ,组织机构 ,0.9243243243243242,8.49406106394579,4132.851401211854,0.3695965417867435,0.6469604330555339,0.5825174825174826
37,音乐作品 ,单曲 ,0.7193500738552437,17.955597244664645,8599.160047321007,0.7193500738552437,0.8361916709785024,0.23680456490727533
38,单曲 ,音乐作品 ,0.9530332681017613,17.955597244664645,8599.160047321007,0.7193500738552437,0.8361916709785024,0.23680456490727533
39,电子游戏 ,flash游戏 ,0.8082191780821918,20.99559188683983,9808.345893640186,0.8082191780821918,0.884761320201992,0.1542288557213931
40,flash游戏 ,电子游戏 ,0.9613034623217923,20.99559188683983,9808.345893640186,0.8082191780821918,0.884761320201992,0.1542288557213931
41,医生 ,中医 ,0.9172413793103449,29.030803456832384,11547.821876272836,0.9172413793103449,0.953657910498845,0.07289293849658321
42,中医 ,医生 ,0.990074441687345,29.030803456832384,11547.821876272837,0.9172413793103449,0.953657910498845,0.07289293849658321
43,足球运动员 ,体育人物 ,0.9896907216494846,14.661446172635511,6854.753906237429,0.5574912891986062,0.7735910054240454,0.43418013856812937
44,体育人物 ,足球运动员 ,0.5574912891986062,14.661446172635511,6854.753906237429,0.5574912891986062,0.7735910054240454,0.43418013856812937
45,学者 ,人物 ,0.9311827956989247,2.891245510988263,2721.424857300423,0.10540408958130477,0.5182934426401148,0.879951690821256
46,学者 ,科学家 ,0.9354838709677418,14.15432594803505,5957.216917789224,0.5160142348754448,0.7257490529215933,0.43298969072164945
47,科学家 ,学者 ,0.5160142348754448,14.15432594803505,5957.216917789224,0.5160142348754448,0.7257490529215933,0.43298969072164945
48,官员 ,人物 ,0.9539473684210525,2.9619276251729616,2756.6793961751464,0.10589094449853943,0.529919156459796,0.8844756599660936
49,官员 ,政治人物 ,0.9188596491228069,12.070087357941713,4845.709170740367,0.431513903192585,0.675186776157696,0.5109126984126984
50,足球运动员 ,运动员 ,0.9092783505154639,16.639663358428614,7157.564532858109,0.6327116212338594,0.7709949858746616,0.28609986504723345
51,运动员 ,足球运动员 ,0.6327116212338594,16.639663358428614,7157.564532858109,0.6327116212338594,0.7709949858746616,0.28609986504723345
52,动漫形象 ,人物 ,0.7920792079207921,2.4593403838923327,2500.6644434481814,0.09737098344693282,0.4447250956838625,0.8552100640873487
53,文化人物 ,人物 ,0.8674157303370786,2.693254050742317,2560.9975790197163,0.09396299902629017,0.4806893646816844,0.8790496760259181
54,文化人物 ,画家 ,0.844943820224719,13.111019984143907,4712.806438762155,0.45742092457420924,0.6511823723994641,0.42312008978675647
55,足球运动员 ,人物 ,0.8185567010309279,2.5415508085806926,2524.177141451463,0.09664070107108083,0.45759870105100436,0.863441372735939
56,城市 ,地点 ,0.6530214424951267,9.132991775247085,2812.3499737982224,0.3673245614035088,0.5101730019493178,0.3660550458715597
57,美术家 ,文化人物 ,0.5349544072948329,15.333356101226052,5188.726542661239,0.5349544072948329,0.6629828216249445,0.2836218375499334
58,文化人物 ,美术家 ,0.7910112359550562,15.333356101226052,5188.726542661239,0.5349544072948329,0.6629828216249445,0.2836218375499334
59,专辑 ,音乐 ,0.9969512195121951,15.357624160480738,4865.938910076218,0.3949275362318841,0.6959393778720396,0.6031363088057901
60,药品 ,中药 ,0.6024844720496895,22.939371465653103,6533.195741004057,0.6024844720496895,0.7355705942338,0.2808349146110057
61,中药 ,药品 ,0.8686567164179105,22.939371465653103,6533.195741004057,0.6024844720496895,0.7355705942338,0.2808349146110057
62,医生 ,药品 ,0.6597701149425288,17.42312177244711,4806.503342715629,0.5942028985507246,0.6269865067466267,0.07606973058637091
63,药品 ,医生 ,0.5942028985507246,17.42312177244711,4806.503342715629,0.5942028985507246,0.6269865067466267,0.07606973058637091
64,药品 ,中医 ,0.5838509316770186,18.478954425658493,5027.105271984549,0.5838509316770186,0.6418013963596012,0.13245033112582788
65,中医 ,药品 ,0.6997518610421837,18.478954425658493,5027.105271984548,0.5838509316770186,0.6418013963596012,0.13245033112582788
66,歌曲 ,音乐 ,0.9792387543252595,15.08477090751049,4123.420375688762,0.3417874396135266,0.6605130969693931,0.6462829736211032
67,专辑 ,音乐作品 ,0.8932926829268292,16.830056382173865,4763.297474720238,0.43279172821270306,0.6630422055697661,0.49016853932584276
68,动漫形象 ,虚拟人物 ,0.6079207920792079,24.30730314410751,7341.104324033657,0.6079207920792079,0.7851516186101368,0.35976789168278533
69,虚拟人物 ,动漫形象 ,0.9623824451410657,24.30730314410751,7341.104324033657,0.6079207920792079,0.7851516186101368,0.35976789168278533
70,娱乐人物 ,人物 ,0.9733333333333333,3.022119441739695,2505.616754779082,0.07108081791626096,0.5222070756247971,0.9251700680272109
71,地形地貌 ,地点 ,0.5562130177514792,7.779053773486971,1969.7397972134734,0.30921052631578944,0.4327117720336343,0.35620052770448546
72,娱乐人物 ,演员 ,0.9700000000000001,17.088881215469613,4822.956464103844,0.4019337016574586,0.6859668508287293,0.5784447476125512
73,医生 ,中药 ,0.5517241379310345,21.00669068450849,4880.260610806492,0.5517241379310345,0.6340710241893979,0.18867924528301888
74,中药 ,医生 ,0.7164179104477612,21.00669068450849,4880.260610806491,0.5517241379310345,0.6340710241893979,0.18867924528301888
75,中药 ,中医 ,0.7223880597014926,22.86367171586238,5380.729965640184,0.6004962779156328,0.6614421688085627,0.13709677419354838
76,中医 ,中药 ,0.6004962779156328,22.86367171586238,5380.729965640185,0.6004962779156328,0.6614421688085627,0.13709677419354838
77,歌曲 ,音乐作品 ,0.889273356401384,16.7543303706051,4149.629072308438,0.379615952732644,0.634444654567014,0.5472496473906912
78,虚拟人物 ,人物 ,0.8746081504702193,2.7155859199726504,2394.8107182286863,0.06791626095423564,0.4712622057122275,0.9134522661523625
79,报纸 ,出版物 ,0.9834710743801653,20.0386159005096,4642.629885744908,0.3801916932907349,0.6818313838354502,0.6095238095238095
80,报纸 ,期刊 ,0.9793388429752066,19.487467928469204,4490.834199351853,0.36973478939157567,0.6745368161833911,0.6176470588235294
81,歌曲 ,单曲 ,0.7750865051903115,19.34682656301844,4176.891052867473,0.4383561643835617,0.6067213347869366,0.38541666666666663
82,外国行政区划 ,地点 ,0.7012987012987013,9.808185235816815,1965.8803808427963,0.2368421052631579,0.46907040328092964,0.601593625498008
83,电影 ,影视作品 ,0.5599999999999999,33.06851851851851,6852.593913439536,0.5599999999999999,0.766111111111111,0.41732283464566927
84,影视作品 ,电影 ,0.9722222222222221,33.06851851851851,6852.593913439536,0.5599999999999999,0.766111111111111,0.41732283464566927
85,大学 ,学校 ,0.8755020080321285,7.591453509483209,1631.3283811946585,0.14819850441876273,0.5118502562254457,0.8135818908122504
86,有限责任公司 ,公司 ,1.0,14.23549107142857,2739.3149934120265,0.22209821428571427,0.6110491071428571,0.7779017857142857
87,有限责任公司 ,组织 ,1.0,15.04127358490566,2895.0057996694045,0.23466981132075473,0.6173349056603774,0.7653301886792453
88,有限责任公司(自然人投资或控股) ,公司 ,1.0,14.23549107142857,3258.466852209579,0.26450892857142855,0.6322544642857143,0.7354910714285715
89,有限责任公司(自然人投资或控股) ,组织 ,1.0,15.04127358490566,3445.868330997526,0.2794811320754717,0.6397405660377359,0.7205188679245284
90,外国行政区划 ,城市 ,0.6655844155844156,16.548789904053063,3224.997024436898,0.39961013645224175,0.5325972760183286,0.33279220779220775
91,电子产品 ,电器 ,0.9194915254237288,53.30961093990754,11548.199223257598,0.9194915254237288,0.9529275808936826,0.06694560669456072
92,电器 ,电子产品 ,0.9863636363636363,53.30961093990754,11548.199223257596,0.9194915254237288,0.9529275808936826,0.06694560669456072
93,中国高校 ,中国大学 ,1.0,13.540339702760084,2838.712783135814,0.2303609341825902,0.6151804670912951,0.7696390658174099
94,种子植物门 ,植物 ,0.9946236559139785,33.83046594982079,6171.1186140422715,0.49333333333333335,0.743978494623656,0.5026595744680851
95,动物 ,生物 ,0.9033816425120773,31.74279022105109,5834.406048683245,0.5151515151515151,0.7092665788317962,0.40731070496083555
96,生物 ,动物 ,0.5151515151515151,31.74279022105109,5834.406048683244,0.5151515151515151,0.7092665788317962,0.40731070496083555
97,被子植物亚门 ,植物 ,1.0,34.013333333333335,5968.295970581047,0.4746666666666667,0.7373333333333334,0.5253333333333333
98,被子植物亚门 ,种子植物门 ,1.0,68.5752688172043,12198.865191777413,0.9569892473118279,0.978494623655914,0.043010752688172074
99,种子植物门 ,被子植物亚门 ,0.9569892473118279,68.5752688172043,12198.865191777413,0.9569892473118279,0.978494623655914,0.043010752688172074
100,中国高校 ,学校 ,0.9216589861751152,7.9916793804647135,1596.9722756252945,0.13596193065941536,0.5288104584172653,0.8427419354838709
101,专辑 ,单曲 ,0.5365853658536586,13.393632762159323,2191.334760386528,0.3444227005870842,0.44050403322037135,0.2760180995475113
102,地方所属高校 ,中国大学 ,1.0,13.540339702760084,2490.0314400172065,0.2016985138004246,0.6008492569002123,0.7983014861995754
103,中国高校 ,地方所属高校 ,0.8663594470046083,58.1600776133883,10907.58704117265,0.8663594470046083,0.9279165656075673,0.12328767123287669
104,地方所属高校 ,中国高校 ,0.9894736842105263,58.1600776133883,10907.58704117265,0.8663594470046083,0.9279165656075673,0.12328767123287669
105,艺术家 ,画家 ,0.8980582524271845,13.935198308648099,2469.403177239512,0.22506082725060828,0.5615595398388964,0.7307236061684462
106,地方所属高校 ,学校 ,0.9526315789473684,8.260241869118751,1514.3102544960375,0.1230455472467709,0.5378385630970697,0.8655405405405404
107,公办高校 ,中国大学 ,1.0,13.540339702760084,2425.6134874793306,0.19639065817409765,0.5981953290870489,0.8036093418259024
108,中国高校 ,公办高校 ,0.8387096774193549,57.825632083696604,10492.701183307483,0.8387096774193549,0.9112467306015694,0.14545454545454548
109,公办高校 ,中国高校 ,0.9837837837837838,57.825632083696604,10492.701183307485,0.8387096774193549,0.9112467306015694,0.14545454545454548
110,研究员 ,人物 ,0.9447513812154696,2.933374846008597,2257.998177472726,0.04162609542356378,0.4931887383195167,0.9536182612918891
111,艺术家 ,人物 ,0.8689320388349515,2.69796206313043,2231.136155669141,0.043573515092502436,0.45625277696372696,0.9436517533252721
112,研究员 ,科学家 ,0.9171270718232044,13.876578648997594,2213.348701463701,0.19691577698695134,0.5570214244050778,0.7715617715617716
113,公办高校 ,学校 ,0.9027027027027027,7.82730997482867,1332.4796979624732,0.11352821210061183,0.5081154574016573,0.8636668905305575
114,动漫人物 ,动漫形象 ,0.9941860465116279,25.110580244070917,4196.648107388043,0.3386138613861386,0.6663999539488832,0.658102766798419
115,公办高校 ,地方所属高校 ,0.8648648648648649,58.059743954480794,9243.677202472,0.8421052631578947,0.8534850640113798,0.02325581395348841
116,地方所属高校 ,公办高校 ,0.8421052631578947,58.059743954480794,9243.677202472,0.8421052631578947,0.8534850640113798,0.02325581395348841
117,大学 ,中国大学 ,0.6546184738955824,8.86375651224857,1338.5109450497785,0.173036093418259,0.4138272836569207,0.6741245136186772
118,本科高校 ,中国大学 ,1.0,13.540339702760084,2117.0684618658993,0.17091295116772823,0.5854564755838642,0.8290870488322716
119,船舶 ,交通工具 ,1.0,44.288194444444436,6442.4579260097835,0.5104166666666666,0.7552083333333333,0.4895833333333334
120,交通工具 ,船舶 ,0.5104166666666666,44.288194444444436,6442.4579260097835,0.5104166666666666,0.7552083333333333,0.4895833333333334
121,中国高校 ,本科高校 ,0.7235023041474654,57.31845894037839,8953.0100619291,0.7235023041474654,0.8493287918252854,0.253393665158371
122,本科高校 ,中国高校 ,0.9751552795031055,57.31845894037839,8953.0100619291,0.7235023041474654,0.8493287918252854,0.253393665158371
123,军事人物 ,交通工具 ,0.6163793103448276,27.29832674808429,3785.0003727471912,0.49652777777777773,0.5564535440613027,0.14854111405835554
124,专科高校 ,中国大学 ,1.0,13.540339702760084,1847.9856839304705,0.14861995753715498,0.5743099787685775,0.8513800424628449
125,中国高校 ,专科高校 ,0.6451612903225806,58.77880184331797,8180.990730646203,0.6451612903225806,0.8225806451612903,0.3548387096774193
126,专科高校 ,中国高校 ,1.0,58.77880184331797,8180.990730646203,0.6451612903225806,0.8225806451612903,0.3548387096774193
127,本科高校 ,学校 ,0.8881987577639752,7.701546672521756,1147.3197198460423,0.09721278042148199,0.49270576909272856,0.8797850906648759
128,公办高校 ,本科高校 ,0.7459459459459459,59.09652509652509,8101.820575213093,0.7459459459459459,0.8015444015444015,0.11538461538461538
129,本科高校 ,公办高校 ,0.8571428571428571,59.09652509652509,8101.820575213093,0.7459459459459459,0.8015444015444015,0.11538461538461538
130,地方所属高校 ,专科高校 ,0.7000000000000001,63.775,8436.691777166188,0.7000000000000001,0.825,0.25380710659898476
131,专科高校 ,地方所属高校 ,0.95,63.775,8436.691777166188,0.7000000000000001,0.825,0.25380710659898476
132,专科高校 ,学校 ,0.9571428571428571,8.299359036612605,1173.1764981676865,0.09109449354180829,0.5241186753423327,0.9011509817197021
133,本科高校 ,地方所属高校 ,0.8260869565217391,55.45652173913044,7314.327704665225,0.7000000000000001,0.7630434782608696,0.13302752293577985
134,地方所属高校 ,本科高校 ,0.7000000000000001,55.45652173913044,7314.327704665225,0.7000000000000001,0.7630434782608696,0.13302752293577985
135,教授 ,人物 ,0.9060402684563759,2.813180044829862,2176.732018559521,0.032862706913339826,0.46945148768485784,0.96045608927705
136,动漫人物 ,人物 ,0.7906976744186046,2.4550508367111252,2134.2654237283127,0.03310613437195716,0.4119019043952809,0.9498069498069498
137,电影作品 ,电影 ,0.9923664122137404,33.75368956743002,4311.166812929893,0.3466666666666666,0.6695165394402035,0.648936170212766
138,研究员 ,学者 ,0.7016574585635359,19.24653953543634,2333.3254394801047,0.27311827956989243,0.48738786906671416,0.5472061657032756
139,局长 ,政治人物 ,0.9921875,13.033317778063852,1620.9151133012786,0.13079299691040164,0.5614902484552008,0.867283950617284
140,学校 中国大学 ,组织机构 ,0.8104575163398694,7.447684164924376,5184.81307351336,0.5360230547550432,0.6732402855474563,0.3008962868117798
141,学校 组织机构 ,中国大学 ,0.5928286852589641,8.027101783947014,5615.033863035685,0.5928286852589641,0.6913188012282081,0.2154163799036476
142,学校 ,中国大学 组织机构 ,0.5057783820530252,8.624603292896172,6162.707216498549,0.5057783820530252,0.7502153942350688,0.49016949152542383
143,中国大学 组织机构 ,学校 ,0.9946524064171124,8.624603292896172,6162.707216498547,0.5057783820530252,0.7502153942350688,0.49016949152542383
144,中国大学 ,学校 组织机构 ,0.7898089171974522,8.027101783947014,5615.033863035682,0.5928286852589641,0.6913188012282081,0.2154163799036476
145,组织机构 ,学校 中国大学 ,0.5360230547550432,7.447684164924376,5184.81307351336,0.5360230547550432,0.6732402855474563,0.3008962868117798
146,电子游戏 游戏作品 ,游戏 ,1.0,19.26737160120846,9877.030593389201,0.7824773413897281,0.8912386706948641,0.21752265861027192
147,电子游戏 游戏 ,游戏作品 ,0.9008695652173914,21.045039018952064,10827.816996551917,0.9008695652173914,0.9247937569676701,0.04809286898839135
148,电子游戏 ,游戏作品 游戏 ,0.886986301369863,20.758734447656153,10673.74305820199,0.886986301369863,0.9187225084830966,0.06382978723404253
149,游戏作品 游戏 ,电子游戏 ,0.9504587155963302,20.758734447656153,10673.74305820199,0.886986301369863,0.9187225084830966,0.06382978723404253
150,游戏作品 ,游戏 电子游戏 ,0.9487179487179487,21.045039018952064,10827.816996551917,0.9008695652173914,0.9247937569676701,0.04809286898839135
151,游戏 ,游戏作品 电子游戏 ,0.7824773413897281,19.26737160120846,9877.030593389201,0.7824773413897281,0.8912386706948641,0.21752265861027192
152,人物 体育人物 ,运动员 ,0.8649425287356322,15.828324180807732,9378.476115081636,0.8637015781922525,0.8643220534639423,0.0012642225031605362
153,人物 运动员 ,体育人物 ,0.9966887417218542,14.76511602864373,8728.284283476318,0.6991869918699187,0.8479378667958865,0.29779837775202767
154,体育人物 运动员 ,人物 ,0.8661870503597122,2.6894391011047056,2913.9191732733216,0.1465433300876339,0.5063651902236731,0.8124256129492978
155,体育人物 ,人物 运动员 ,0.6991869918699187,14.76511602864373,8728.284283476318,0.6991869918699187,0.8479378667958865,0.29779837775202767
156,运动员 ,人物 体育人物 ,0.8637015781922525,15.828324180807732,9378.476115081634,0.8637015781922525,0.8643220534639423,0.0012642225031605362
157,人物 美术家 ,画家 ,0.9540636042402826,14.80423512419076,7810.0762117893455,0.656934306569343,0.8054989554048129,0.3018867924528302
158,人物 画家 ,美术家 ,0.7692307692307693,14.911152677110126,7851.360162956436,0.7692307692307693,0.7949497311199439,0.05365853658536586
159,美术家 画家 ,人物 ,0.8612440191387559,2.674091398275276,2803.343454210868,0.1314508276533593,0.49634742339605764,0.8297973778307507
160,美术家 ,人物 画家 ,0.8206686930091186,14.911152677110126,7851.360162956436,0.7692307692307693,0.7949497311199439,0.05365853658536586
161,画家 ,人物 美术家 ,0.656934306569343,14.80423512419076,7810.076211789345,0.656934306569343,0.8054989554048129,0.3018867924528302
162,flash游戏 游戏作品 ,游戏 ,1.0,19.26737160120846,9305.227474309233,0.7386706948640483,0.8693353474320242,0.2613293051359516
163,flash游戏 游戏 ,游戏作品 ,1.0,23.36080586080586,11375.170944877456,0.8956043956043956,0.9478021978021978,0.10439560439560436
164,flash游戏 ,游戏作品 游戏 ,0.9959266802443992,23.308339094527177,11348.360029818896,0.8972477064220183,0.9465871933332088,0.09872029250457044
165,游戏作品 游戏 ,flash游戏 ,0.8972477064220183,23.308339094527177,11348.360029818896,0.8972477064220183,0.9465871933332088,0.09872029250457044
166,游戏作品 ,flash游戏 游戏 ,0.8956043956043956,23.36080586080586,11375.170944877456,0.8956043956043956,0.9478021978021978,0.10439560439560436
167,游戏 ,flash游戏 游戏作品 ,0.7386706948640483,19.26737160120846,9305.227474309233,0.7386706948640483,0.8693353474320242,0.2613293051359516
168,学校 外国大学 ,组织机构 ,0.9250457038391225,8.500690167484155,4080.234174652185,0.3645533141210375,0.64479950898008,0.5885234429671099
169,组织机构 外国大学 ,学校 ,0.9863547758284601,8.552654769335152,4142.051148915962,0.3439836845683209,0.6651692301983905,0.6481732070365359
170,外国大学 ,学校 组织机构 ,0.9117117117117117,9.266042137755283,4450.068092362688,0.40318725099601593,0.6574494813538638,0.5368098159509201
171,音乐 音乐作品 ,单曲 ,0.71875,17.940618884540118,8517.449325542904,0.71875,0.8319777397260274,0.23000000000000004
172,音乐 单曲 ,音乐作品 ,0.9583333333333333,18.05545297882816,8576.676458745826,0.7134416543574593,0.8358874938453963,0.24785100286532952
173,音乐 ,单曲 音乐作品 ,0.5833333333333334,15.278062970568103,7204.025744912922,0.5833333333333334,0.7875598904859685,0.40985576923076916
174,音乐作品 单曲 ,音乐 ,0.9917864476386037,15.278062970568103,7204.025744912922,0.5833333333333334,0.7875598904859685,0.40985576923076916
175,音乐作品 ,单曲 音乐 ,0.7134416543574593,18.05545297882816,8576.676458745827,0.7134416543574593,0.8358874938453963,0.24785100286532952
176,单曲 ,音乐 音乐作品 ,0.9452054794520548,17.940618884540118,8517.449325542906,0.71875,0.8319777397260274,0.23000000000000004
177,电子游戏 flash游戏 ,游戏 ,1.0,19.26737160120846,8971.227671917239,0.7129909365558913,0.8564954682779456,0.28700906344410876
178,电子游戏 游戏 ,flash游戏 ,0.8208695652173914,21.32421854245993,9968.780476789925,0.8208695652173914,0.8910865137695918,0.14141414141414138
179,电子游戏 ,flash游戏 游戏 ,0.8082191780821918,21.081463428299298,9850.620343478673,0.8082191780821918,0.8867271759531614,0.15806988352745427
180,flash游戏 游戏 ,电子游戏 ,0.9652351738241309,21.081463428299298,9850.620343478673,0.8082191780821918,0.8867271759531614,0.15806988352745427
181,flash游戏 ,游戏 电子游戏 ,0.9613034623217923,21.32421854245993,9968.780476789927,0.8208695652173914,0.8910865137695918,0.14141414141414138
182,游戏 ,flash游戏 电子游戏 ,0.7129909365558913,19.26737160120846,8971.227671917239,0.7129909365558913,0.8564954682779456,0.28700906344410876
183,电子游戏 flash游戏 ,游戏作品 ,1.0,23.36080586080586,10966.024429288056,0.8644688644688645,0.9322344322344323,0.13553113553113547
184,电子游戏 游戏作品 ,flash游戏 ,0.9111969111969113,23.670705911031778,11115.37020664,0.9111969111969113,0.9362501867593518,0.050279329608938585
185,电子游戏 ,flash游戏 游戏作品 ,0.8082191780821918,21.081463428299298,9850.620343478673,0.8082191780821918,0.8867271759531614,0.15806988352745427
186,flash游戏 游戏作品 ,电子游戏 ,0.9652351738241309,21.081463428299298,9850.620343478673,0.8082191780821918,0.8867271759531614,0.15806988352745427
187,flash游戏 ,游戏作品 电子游戏 ,0.9613034623217923,23.670705911031778,11115.37020664,0.9111969111969113,0.9362501867593518,0.050279329608938585
188,游戏作品 ,flash游戏 电子游戏 ,0.8644688644688645,23.36080586080586,10966.024429288056,0.8644688644688645,0.9322344322344323,0.13553113553113547
189,人物 学者 ,科学家 ,0.9330254041570439,14.117128149493588,5507.239296821143,0.4792408066429419,0.7061331053999929,0.4701834862385322
190,人物 科学家 ,学者 ,0.5159642401021711,14.15295458602837,5505.80936367545,0.5159642401021711,0.6923907222016232,0.37677725118483407
191,学者 科学家 ,人物 ,0.9287356321839082,2.883647270814447,2665.435816578093,0.09834469328140216,0.5135401627326552,0.8874124184585649
192,学者 ,人物 科学家 ,0.8688172043010752,14.15295458602837,5505.809363675449,0.5159642401021711,0.6923907222016232,0.37677725118483407
193,足球运动员 体育人物 ,运动员 ,0.91875,16.81299318507891,7237.767746880878,0.6327116212338594,0.7757308106169296,0.2948369565217391
194,足球运动员 运动员 ,体育人物 ,1.0,14.814169570267133,6355.66767032219,0.5121951219512195,0.7560975609756098,0.4878048780487806
195,足球运动员 ,体育人物 运动员 ,0.9092783505154639,16.68754728176222,7179.268366948419,0.6345323741007194,0.7719053623080916,0.28416779431664413
196,体育人物 运动员 ,足球运动员 ,0.6345323741007194,16.68754728176222,7179.26836694842,0.6345323741007194,0.7719053623080916,0.28416779431664413
197,体育人物 ,足球运动员 运动员 ,0.5121951219512195,14.814169570267133,6355.667670322191,0.5121951219512195,0.7560975609756098,0.4878048780487806
198,运动员 ,足球运动员 体育人物 ,0.6327116212338594,16.81299318507891,7237.767746880878,0.6327116212338594,0.7757308106169296,0.2948369565217391
199,人物 官员 ,政治人物 ,0.9264367816091954,12.169620133290717,4700.425884442728,0.41503604531410915,0.6707364134616522,0.5343968095712861
200,政治人物 官员 ,人物 ,0.9618138424821002,2.986352376061146,2706.2294695299233,0.0981012658227848,0.5299575541524425,0.8945198836081475
201,官员 ,人物 政治人物 ,0.8837719298245613,13.062005753084913,5049.350661785608,0.4669756662804171,0.6753737980524892,0.4443231441048035
202,人物 足球运动员 ,体育人物 ,0.9899244332493702,14.664908415906757,5588.076753854076,0.4564459930313589,0.7231852131403645,0.5364161849710981
203,人物 体育人物 ,足球运动员 ,0.564655172413793,14.849848915748312,5620.100452693309,0.564655172413793,0.6874822253821542,0.26776649746192893
204,足球运动员 体育人物 ,人物 ,0.81875,2.5421509858812077,2518.4522025258884,0.09566699123661149,0.45720849561830573,0.8648390941597138
